label	threshold	scale	region_mode	nms_mode	maximum_per_sample	calls	predictions	true_predictions	recall	precision	f1	f2
ecDNA	0.5811620950698853	0.67	representative	none	2	5	4	3	0.6	0.75	0.6666666666666665	0.625
chromothripsis	0.7290264964103699	0.67	representative	none	2	7	4	2	0.2857142857142857	0.5	0.36363636363636365	0.3125
BFB	0.5423884987831116	0.67	representative	none	2	9	8	6	0.6666666666666666	0.75	0.7058823529411765	0.6818181818181819
seismic_amplification	0.570080041885376	0.67	representative	none	8	7	10	6	0.8571428571428571	0.6	0.7058823529411764	0.7894736842105262
