label	threshold	scale	region_mode	nms_mode	maximum_per_sample	calls	predictions	true_predictions	recall	precision	f1	f2
ecDNA	0.5045630931854248	0.67	representative	none	2	5	6	3	0.6	0.5	0.5454545454545454	0.5769230769230769
chromothripsis	0.6546570658683777	0.67	representative	none	1	5	2	2	0.4	1.0	0.5714285714285715	0.45454545454545453
BFB	0.3455687463283539	1.0	representative	none	2	9	8	6	0.6666666666666666	0.75	0.7058823529411765	0.6818181818181819
seismic_amplification	0.8921543955802917	0.67	representative	none	2	5	3	3	0.6	1.0	0.7499999999999999	0.6521739130434783
