epoch	train_loss	train_positive	train_negative	train_bag	train_quality	validation_loss	validation_positive	validation_negative	validation_bag	validation_quality
1	2.0405948162078857	0.6913725733757019	0.8509395122528076	0.6185802221298218	0.0981355756521225	1.8041433095932007	0.5992844700813293	0.74233078956604	0.5738952159881592	0.09173358976840973
2	1.8620420694351196	0.586376965045929	0.8456096649169922	0.5369259119033813	0.07817428559064865	1.7338491678237915	0.5580191016197205	0.7502104043960571	0.5288885831832886	0.08272372931241989
3	1.7844897508621216	0.5364895462989807	0.8648427724838257	0.47889718413352966	0.06852731108665466	1.691251516342163	0.5328558683395386	0.7559632062911987	0.5004192590713501	0.07747974991798401
4	1.7313597202301025	0.5036448240280151	0.8776100873947144	0.4364818036556244	0.0649813562631607	1.6582447290420532	0.5135517716407776	0.7604947090148926	0.47789105772972107	0.07365725189447403
5	1.704180121421814	0.4816431403160095	0.8938987255096436	0.41034626960754395	0.059652794152498245	1.6328550577163696	0.4985058605670929	0.7640345096588135	0.46072036027908325	0.07078400254249573
6	1.6656978130340576	0.4574041962623596	0.9029853343963623	0.38109317421913147	0.05568142235279083	1.6118748188018799	0.4870130717754364	0.7651646137237549	0.447576642036438	0.0686129629611969
7	1.6595388650894165	0.45219776034355164	0.9071285128593445	0.37427058815956116	0.05574198439717293	1.5948245525360107	0.47808101773262024	0.765052080154419	0.4376846253871918	0.06693688035011292
8	1.6176615953445435	0.429716557264328	0.9065030813217163	0.3514364957809448	0.05104178190231323	1.580582857131958	0.4708311855792999	0.7641633152961731	0.4301810562610626	0.06557885557413101
9	1.6076850891113281	0.4217950105667114	0.9119885563850403	0.34157758951187134	0.050623632967472076	1.567995309829712	0.465017169713974	0.7619823217391968	0.42456382513046265	0.06449422240257263
10	1.5595144033432007	0.4016561806201935	0.9020030498504639	0.31911981105804443	0.04718674719333649	1.554220199584961	0.45857712626457214	0.7594943642616272	0.4186628758907318	0.06329014897346497
11	1.558070421218872	0.39705318212509155	0.9034073948860168	0.3217794597148895	0.046500686556100845	1.5405768156051636	0.45279258489608765	0.7558634877204895	0.41351500153541565	0.06224110722541809
12	1.542173147201538	0.3864627480506897	0.9018605351448059	0.3177717328071594	0.04434570297598839	1.5261002779006958	0.4471501410007477	0.7516500353813171	0.4078167676925659	0.06125018745660782
13	1.5050740242004395	0.37432995438575745	0.8978276252746582	0.2909318506717682	0.04205010458827019	1.5112221240997314	0.44161099195480347	0.7467856407165527	0.40228721499443054	0.06031450629234314
14	1.4869390726089478	0.36219874024391174	0.890737771987915	0.2925401031970978	0.0417071208357811	1.496620774269104	0.4366507828235626	0.741018533706665	0.3974912166595459	0.05952322483062744
15	1.4463955163955688	0.34749773144721985	0.8865537643432617	0.26474055647850037	0.039395805448293686	1.482227087020874	0.432056188583374	0.7346004843711853	0.3933161199092865	0.0588093101978302
16	1.4391939640045166	0.34018316864967346	0.8834546804428101	0.26963725686073303	0.03808050602674484	1.4687204360961914	0.4283186197280884	0.7277711033821106	0.38964661955833435	0.05827343091368675
17	1.434475064277649	0.3393362760543823	0.8776882290840149	0.2725582420825958	0.03723371773958206	1.4566515684127808	0.42575129866600037	0.7203665971755981	0.38698604702949524	0.05798320472240448
18	1.4002389907836914	0.32018929719924927	0.8721238374710083	0.2609066665172577	0.034987807273864746	1.446478009223938	0.4247702956199646	0.7118558883666992	0.38607364892959595	0.057989947497844696
19	1.3754273653030396	0.3167487382888794	0.8668593168258667	0.2396099716424942	0.03460502624511719	1.4378653764724731	0.4248594343662262	0.7028729319572449	0.38634955883026123	0.05820244550704956
20	1.3623361587524414	0.30975350737571716	0.8607813119888306	0.23953008651733398	0.03472490236163139	1.4302805662155151	0.4259414076805115	0.6932117938995361	0.3874768018722534	0.058627963066101074
21	1.3191357851028442	0.2976019084453583	0.8466982245445251	0.21775057911872864	0.03292207047343254	1.4235340356826782	0.427904337644577	0.6832334399223328	0.3888768255710602	0.059253543615341187
22	1.3124388456344604	0.2981075942516327	0.83978271484375	0.21734942495822906	0.032961368560791016	1.4163854122161865	0.42961233854293823	0.6732550859451294	0.39008522033691406	0.05986885726451874
23	1.3017016649246216	0.2923929691314697	0.8336113691329956	0.21908849477767944	0.0325169712305069	1.4088202714920044	0.4311862885951996	0.6633753776550293	0.39078450202941895	0.06048648804426193
24	1.2701247930526733	0.2758351266384125	0.8245642781257629	0.2119576632976532	0.030734863132238388	1.401627779006958	0.4333982765674591	0.6535148620605469	0.3910408020019531	0.061240289360284805
25	1.236802339553833	0.2629372477531433	0.8176268935203552	0.1942509263753891	0.03014308772981167	1.3939481973648071	0.43537095189094543	0.6436375975608826	0.39100903272628784	0.06195088475942612
26	1.2396894693374634	0.26917269825935364	0.8102097511291504	0.19981886446475983	0.029836855828762054	1.3859161138534546	0.43695440888404846	0.633551299571991	0.391323059797287	0.06262289732694626
27	1.1993958950042725	0.2580759525299072	0.7970592379570007	0.1786738485097885	0.029300615191459656	1.3794262409210205	0.4393828511238098	0.6232945322990417	0.39272812008857727	0.0634363517165184
28	1.1805576086044312	0.24867501854896545	0.7833824157714844	0.1848977655172348	0.028076758608222008	1.3741754293441772	0.4423104524612427	0.6132351160049438	0.39481574296951294	0.0643371045589447
29	1.1583747863769531	0.24011850357055664	0.7778470516204834	0.17447689175605774	0.027290180325508118	1.3695472478866577	0.44539371132850647	0.6030091643333435	0.39772868156433105	0.06527937203645706
30	1.1493149995803833	0.24000228941440582	0.7700449824333191	0.1727471947669983	0.0277351476252079	1.3658289909362793	0.4494454562664032	0.5922784209251404	0.40114855766296387	0.06641030311584473
31	1.1213775873184204	0.2331719547510147	0.7609237432479858	0.1569942831993103	0.02724618837237358	1.3643808364868164	0.45565807819366455	0.5800047516822815	0.40658465027809143	0.06794123351573944
32	1.0890893936157227	0.2226739525794983	0.7446563839912415	0.14996874332427979	0.02652134746313095	1.3636878728866577	0.462269127368927	0.5670076608657837	0.41344764828681946	0.06950078904628754
33	1.0848771333694458	0.2245636284351349	0.7365621328353882	0.1514240950345993	0.029095297679305077	1.3633524179458618	0.46922188997268677	0.5537894368171692	0.42060020565986633	0.07111695408821106
34	1.052533507347107	0.21456459164619446	0.7211715579032898	0.1434333622455597	0.02634931355714798	1.363815426826477	0.4771655201911926	0.5402011871337891	0.4278661012649536	0.07299747318029404
35	1.0474953651428223	0.21868279576301575	0.7139238119125366	0.1402234137058258	0.02777506224811077	1.363999843597412	0.4850720465183258	0.5258979797363281	0.4357568621635437	0.07489216327667236
36	0.9937669634819031	0.19415798783302307	0.693608283996582	0.12959708273410797	0.025151167064905167	1.362746000289917	0.49221038818359375	0.5120456218719482	0.44222256541252136	0.07663731276988983
37	0.9781804084777832	0.19612105190753937	0.6876524686813354	0.11484117060899734	0.023645924404263496	1.3619921207427979	0.4993876814842224	0.4981927275657654	0.4493028223514557	0.07838452607393265
38	0.9541821479797363	0.18932759761810303	0.6679888963699341	0.11754109710454941	0.02488521672785282	1.3652687072753906	0.5088566541671753	0.4839276373386383	0.4590812027454376	0.08049601316452026
39	0.954749345779419	0.19210894405841827	0.6659614443778992	0.11803745478391647	0.023288164287805557	1.3716837167739868	0.520067036151886	0.4702654480934143	0.4697481393814087	0.08297184854745865
40	0.9321739673614502	0.19307507574558258	0.6459502577781677	0.11273852735757828	0.024556433781981468	1.3816289901733398	0.5345085859298706	0.4559274911880493	0.48142555356025696	0.08606770634651184
41	0.8859705924987793	0.16516432166099548	0.6322878003120422	0.10852961242198944	0.02034667134284973	1.3946847915649414	0.5507792830467224	0.44106367230415344	0.4953628182411194	0.08948453515768051
42	0.8727176785469055	0.17589208483695984	0.6142487525939941	0.09988462179899216	0.02189537137746811	1.4063177108764648	0.5657780766487122	0.4265969395637512	0.5086643099784851	0.09269857406616211
43	0.871865451335907	0.17745862901210785	0.613473653793335	0.09738258272409439	0.02256072126328945	1.4207614660263062	0.5822306871414185	0.411770224571228	0.5241319537162781	0.09617595374584198
44	0.8423110246658325	0.17047426104545593	0.5903357267379761	0.09743562340736389	0.024069393053650856	1.4362874031066895	0.5988770723342896	0.3969810903072357	0.5407499670982361	0.09961933642625809
