label	threshold	scale	region_mode	nms_mode	maximum_per_sample	calls	predictions	true_predictions	recall	precision	f1	f2
ecDNA	0.6155489087104797	0.67	representative	none	2	5	3	3	0.6	1.0	0.7499999999999999	0.6521739130434783
chromothripsis	0.6272216439247131	0.67	representative	none	2	5	3	2	0.4	0.6666666666666666	0.5	0.43478260869565216
BFB	0.6334142684936523	1.0	envelope	none	4	9	13	7	0.7777777777777778	0.5384615384615384	0.6363636363636364	0.7142857142857142
seismic_amplification	0.8520945906639099	0.67	representative	none	2	5	3	3	0.6	1.0	0.7499999999999999	0.6521739130434783
