label	threshold	scale	region_mode	nms_mode	maximum_per_sample	calls	predictions	true_predictions	recall	precision	f1	f2
ecDNA	0.4854300320148468	0.67	representative	none	2	5	6	3	0.6	0.5	0.5454545454545454	0.5769230769230769
chromothripsis	0.5708035826683044	0.67	representative	none	12	6	25	5	0.8333333333333334	0.2	0.3225806451612903	0.5102040816326531
BFB	0.5323213934898376	0.67	representative	none	2	9	7	6	0.6666666666666666	0.8571428571428571	0.75	0.6976744186046512
seismic_amplification	0.7884353399276733	0.67	representative	none	2	5	3	3	0.6	1.0	0.7499999999999999	0.6521739130434783
