epoch	train_loss	train_positive	train_negative	train_bag	train_quality	validation_loss	validation_positive	validation_negative	validation_bag	validation_quality
1	2.0684268474578857	0.7076291441917419	0.8232186436653137	0.6691255569458008	0.1020994484424591	1.7949939966201782	0.6104065179824829	0.7210811376571655	0.5734139084815979	0.09555982053279877
2	1.886909008026123	0.6021651029586792	0.8407425880432129	0.5535219311714172	0.08245664089918137	1.7263364791870117	0.5663629174232483	0.7345246076583862	0.5271386504173279	0.08598525822162628
3	1.7802802324295044	0.5302861928939819	0.8654494881629944	0.4797501862049103	0.07066258788108826	1.683824062347412	0.5384759902954102	0.7438684701919556	0.4979221820831299	0.08010871708393097
4	1.734643578529358	0.5050705671310425	0.8830123543739319	0.4316812753677368	0.06514165550470352	1.6537902355194092	0.5186245441436768	0.750359296798706	0.47758567333221436	0.0760490894317627
5	1.7171127796173096	0.4853457808494568	0.8959851264953613	0.4190616011619568	0.06138717755675316	1.6311204433441162	0.5038160085678101	0.7543958425521851	0.4630868136882782	0.07312437146902084
6	1.6766018867492676	0.46040505170822144	0.9022389650344849	0.3916763365268707	0.05771644413471222	1.6118605136871338	0.4917444586753845	0.7563029527664185	0.4520491659641266	0.07078933715820312
7	1.637465476989746	0.4457562267780304	0.8967346549034119	0.36770355701446533	0.05484820902347565	1.5947078466415405	0.4815865457057953	0.7567877173423767	0.44296759366989136	0.06887996196746826
8	1.628097653388977	0.4313278794288635	0.9051082134246826	0.36504581570625305	0.05107783153653145	1.5784715414047241	0.4726950526237488	0.7557758688926697	0.43529632687568665	0.06722388416528702
9	1.5897204875946045	0.41871511936187744	0.8956937193870544	0.34353843331336975	0.050451017916202545	1.5616185665130615	0.46422114968299866	0.7539082765579224	0.42733436822891235	0.06568100303411484
10	1.5799623727798462	0.412696897983551	0.892824649810791	0.34267890453338623	0.04980480670928955	1.5437445640563965	0.4557030200958252	0.751332700252533	0.4190121591091156	0.06414194405078888
11	1.520298957824707	0.38851869106292725	0.8874017596244812	0.30482596158981323	0.04502619802951813	1.5256694555282593	0.4475898742675781	0.7479265928268433	0.41094136238098145	0.06270568072795868
12	1.5000171661376953	0.3767664432525635	0.8833337426185608	0.2994365394115448	0.04382757470011711	1.509456753730774	0.44070369005203247	0.7440879344940186	0.4041783809661865	0.061518363654613495
13	1.4964286088943481	0.37165477871894836	0.8882662057876587	0.2946805953979492	0.044277820736169815	1.4944831132888794	0.434944748878479	0.7395737171173096	0.39836007356643677	0.06055597588419914
14	1.4529073238372803	0.3509542942047119	0.8774012327194214	0.28091302514076233	0.039619892835617065	1.481581211090088	0.4307563900947571	0.734281599521637	0.3940964639186859	0.05991651862859726
15	1.434824824333191	0.34489375352859497	0.8718383312225342	0.2722662091255188	0.03969462215900421	1.4695961475372314	0.4275880455970764	0.7281813621520996	0.39066603779792786	0.05950652062892914
16	1.4315708875656128	0.34869691729545593	0.868847131729126	0.26631277799606323	0.040834810584783554	1.4589647054672241	0.4254783093929291	0.721590518951416	0.38819485902786255	0.059284865856170654
17	1.3745135068893433	0.32292163372039795	0.8572745323181152	0.24191394448280334	0.03680536895990372	1.4492119550704956	0.42415350675582886	0.7145641446113586	0.3863462209701538	0.059241946786642075
18	1.3663222789764404	0.3120744824409485	0.8546959161758423	0.249311164021492	0.035909999161958694	1.4395716190338135	0.4227742552757263	0.7077182531356812	0.38447636365890503	0.05920562148094177
19	1.339294672012329	0.3009999394416809	0.8512324094772339	0.23358167707920074	0.0339314267039299	1.430337905883789	0.4217768907546997	0.7008756995201111	0.38259947299957275	0.059244945645332336
20	1.3440393209457397	0.30978071689605713	0.8396472930908203	0.24287572503089905	0.03558431938290596	1.420455813407898	0.42023324966430664	0.694189190864563	0.38042494654655457	0.05918484181165695
21	1.3014941215515137	0.29066669940948486	0.8326045274734497	0.2216317504644394	0.034283347427845	1.4093936681747437	0.4179961681365967	0.6878749132156372	0.3771541714668274	0.05901983380317688
22	1.2785046100616455	0.2737627625465393	0.8327343463897705	0.21390053629875183	0.03309187293052673	1.3989886045455933	0.416172057390213	0.681579053401947	0.3741542398929596	0.058919329196214676
23	1.262770414352417	0.2809106111526489	0.8174381256103516	0.2035091370344162	0.03368498384952545	1.3895562887191772	0.4150387644767761	0.6753503680229187	0.37137943506240845	0.05895020812749863
24	1.2386378049850464	0.2652766704559326	0.8098016977310181	0.2040574550628662	0.030046623200178146	1.3810251951217651	0.41425344347953796	0.6688588857650757	0.3696478307247162	0.05907715484499931
25	1.211665391921997	0.2567843198776245	0.8014280796051025	0.19034364819526672	0.030557753518223763	1.3726611137390137	0.41351771354675293	0.6620700359344482	0.3684515357017517	0.05924228951334953
26	1.2013994455337524	0.24867737293243408	0.8072508573532104	0.179979607462883	0.02996123768389225	1.3672583103179932	0.41480571031570435	0.6539663076400757	0.37008845806121826	0.0597713366150856
27	1.1807498931884766	0.24725082516670227	0.785513162612915	0.1839810013771057	0.028571944683790207	1.361842393875122	0.41624754667282104	0.6452048420906067	0.3723461627960205	0.060372330248355865
28	1.1560856103897095	0.237055703997612	0.7795459628105164	0.17269638180732727	0.028461623936891556	1.359643578529358	0.4197535216808319	0.6352804899215698	0.37753260135650635	0.061314526945352554
29	1.147579312324524	0.23159073293209076	0.7717751860618591	0.17918968200683594	0.028060482814908028	1.358031988143921	0.42374148964881897	0.625420093536377	0.3827132284641266	0.06238729506731033
30	1.0940654277801514	0.2131471037864685	0.7633110284805298	0.1448463350534439	0.02563592605292797	1.3570340871810913	0.4284277558326721	0.6146939396858215	0.38884568214416504	0.06365195661783218
31	1.0926533937454224	0.2162642627954483	0.7558324933052063	0.14805485308170319	0.027187267318367958	1.3554480075836182	0.43297868967056274	0.6038304567337036	0.39458250999450684	0.06486272066831589
32	1.1121976375579834	0.22773858904838562	0.7475140690803528	0.16953609883785248	0.02797980234026909	1.3550617694854736	0.4381832778453827	0.5930584669113159	0.40088340640068054	0.06616421043872833
33	1.0701979398727417	0.21369852125644684	0.7368677258491516	0.14694339036941528	0.026926247403025627	1.3549712896347046	0.4436337351799011	0.5823987722396851	0.4071054756641388	0.06745634227991104
34	1.0408042669296265	0.20793823897838593	0.7255707383155823	0.13093915581703186	0.025973888114094734	1.355080008506775	0.44858941435813904	0.5729346871376038	0.412726491689682	0.06860283017158508
35	1.0041786432266235	0.18661649525165558	0.7197684049606323	0.11903680115938187	0.024331683292984962	1.355883240699768	0.4543668329715729	0.5630339980125427	0.41872870922088623	0.06981690227985382
36	1.0006004571914673	0.19413386285305023	0.7088664770126343	0.11883781850337982	0.024204900488257408	1.3583365678787231	0.46115753054618835	0.5532964468002319	0.4253173768520355	0.07112736999988556
37	0.9831154942512512	0.1968352198600769	0.6904628276824951	0.11663652211427689	0.023828737437725067	1.357662558555603	0.46621543169021606	0.5440444946289062	0.429516077041626	0.07218737155199051
38	0.9615685939788818	0.183882474899292	0.6912484169006348	0.10394690930843353	0.02422141656279564	1.3578858375549316	0.4717990756034851	0.5342405438423157	0.4348663091659546	0.07341857999563217
39	0.9632754921913147	0.1823558807373047	0.6821184158325195	0.11966415494680405	0.025865783914923668	1.355652093887329	0.47582441568374634	0.5252578854560852	0.4380563795566559	0.07436417788267136
40	0.9068562388420105	0.15666985511779785	0.6620633602142334	0.10789885371923447	0.02056821435689926	1.3515946865081787	0.4797806441783905	0.514195442199707	0.4416521489620209	0.07536999136209488
41	0.8839232921600342	0.15385708212852478	0.6530584096908569	0.09239830076694489	0.022025734186172485	1.3475531339645386	0.48475295305252075	0.501656711101532	0.4457509219646454	0.07665789872407913
42	0.8806546926498413	0.1666121780872345	0.6407930850982666	0.08696825057268143	0.022923633456230164	1.342139482498169	0.489634245634079	0.48825278878211975	0.4492805004119873	0.07797723263502121
43	0.8714034557342529	0.16273963451385498	0.6276382207870483	0.09787547588348389	0.021768717095255852	1.3371727466583252	0.49513527750968933	0.4744681417942047	0.4530238211154938	0.07943274080753326
44	0.8752115964889526	0.1785544902086258	0.6243825554847717	0.08420229703187943	0.026065289974212646	1.3328592777252197	0.5006940364837646	0.46109530329704285	0.4570384621620178	0.08083153516054153
45	0.8385047316551208	0.16105906665325165	0.599327802658081	0.0929005965590477	0.024121176451444626	1.328471064567566	0.5049852132797241	0.4494342505931854	0.4604707956314087	0.08199560642242432
46	0.8097909688949585	0.14872854948043823	0.5897354483604431	0.0841321349143982	0.023508228361606598	1.3272603750228882	0.50980144739151	0.4391307532787323	0.46561864018440247	0.08318368345499039
47	0.8122732639312744	0.14825031161308289	0.5907482504844666	0.08645125478506088	0.024103732779622078	1.3406909704208374	0.5235673785209656	0.42739713191986084	0.4794931411743164	0.08601903170347214
48	0.7615046501159668	0.12366263568401337	0.5752822160720825	0.07392168790102005	0.020338691771030426	1.3629014492034912	0.5429313778877258	0.41460058093070984	0.4985714852809906	0.08983150869607925
49	0.7720986604690552	0.13988670706748962	0.5699872970581055	0.07353799045085907	0.0202032383531332	1.388832449913025	0.5660994052886963	0.4007437825202942	0.5185862183570862	0.09442747384309769
50	0.7335823774337769	0.12799616158008575	0.5470381379127502	0.06846354156732559	0.02057269960641861	1.4108558893203735	0.58558189868927	0.38726216554641724	0.5380767583847046	0.09844067692756653
51	0.7448606491088867	0.14095304906368256	0.5396286249160767	0.07502439618110657	0.022887682542204857	1.4293180704116821	0.6018741726875305	0.3738864064216614	0.557220458984375	0.10183480381965637
52	0.6947019100189209	0.12259266525506973	0.5186412334442139	0.06200934574007988	0.019888559356331825	1.4442391395568848	0.6163594126701355	0.36071765422821045	0.5739634037017822	0.10482713580131531
53	0.6943457722663879	0.12155753374099731	0.5188926458358765	0.06308464705944061	0.018805887550115585	1.454630732536316	0.6273888945579529	0.3474421203136444	0.5897713303565979	0.10706041753292084
54	0.6480610370635986	0.11014144867658615	0.4943996071815491	0.04844736307859421	0.02052692323923111	1.4623605012893677	0.6373741030693054	0.33479663729667664	0.6027092933654785	0.10902237892150879
55	0.6324759721755981	0.11267460882663727	0.471859335899353	0.05528337508440018	0.018512867391109467	1.4728373289108276	0.6522406339645386	0.32118237018585205	0.6137439608573914	0.11173247545957565
56	0.6180196404457092	0.10294461250305176	0.471442848443985	0.04970185458660126	0.018159549683332443	1.4889845848083496	0.6724650263786316	0.3055437207221985	0.6274240612983704	0.11545087397098541
57	0.6142834424972534	0.11339574307203293	0.4587275981903076	0.046761393547058105	0.02025425434112549	1.5113487243652344	0.6960945129394531	0.29048630595207214	0.6437231302261353	0.11993008106946945
58	0.5778839588165283	0.10705140233039856	0.43467646837234497	0.038206301629543304	0.02143222466111183	1.5463628768920898	0.7260282635688782	0.2754083573818207	0.6679678559303284	0.1255723237991333
59	0.5832787156105042	0.11285216361284256	0.4307149052619934	0.04320632293820381	0.020876940339803696	1.573937177658081	0.7503910660743713	0.262629896402359	0.6872283816337585	0.12998564541339874
60	0.5550852417945862	0.10091761499643326	0.41226160526275635	0.04666982963681221	0.019724683836102486	1.5987684726715088	0.7706907391548157	0.2525975704193115	0.7049991488456726	0.13351671397686005
61	0.5500958561897278	0.1037248820066452	0.3986336588859558	0.05498058348894119	0.018576696515083313	1.6240023374557495	0.7914122343063354	0.2450682520866394	0.7195229530334473	0.13679920136928558
62	0.5190542936325073	0.10320769250392914	0.3768003284931183	0.04287827014923096	0.019678689539432526	1.6539727449417114	0.8158580660820007	0.2367997169494629	0.7362117171287537	0.1404457837343216
63	0.4952802062034607	0.08774477988481522	0.3716180622577667	0.03927252069115639	0.018465692177414894	1.6898853778839111	0.8439942002296448	0.22599005699157715	0.7590572237968445	0.1445949375629425
64	0.4950944781303406	0.09110748022794724	0.3625810444355011	0.046315718442201614	0.01905476115643978	1.7336325645446777	0.878254234790802	0.21571184694766998	0.7830653190612793	0.14962130784988403
65	0.46930429339408875	0.08827344328165054	0.3485810160636902	0.035082727670669556	0.01753656379878521	1.7631129026412964	0.901772141456604	0.20791393518447876	0.8000144958496094	0.15261688828468323
