label	threshold	scale	region_mode	nms_mode	maximum_per_sample	calls	predictions	true_predictions	recall	precision	f1	f2
ecDNA	0.4568212628364563	0.67	representative	none	2	5	6	3	0.6	0.5	0.5454545454545454	0.5769230769230769
chromothripsis	0.7954539060592651	0.67	representative	none	2	6	3	2	0.3333333333333333	0.6666666666666666	0.4444444444444444	0.3703703703703703
BFB	0.5395427942276001	1.0	representative	containment	4	9	11	7	0.7777777777777778	0.6363636363636364	0.7000000000000001	0.7446808510638298
seismic_amplification	0.7341535687446594	0.67	representative	none	2	5	3	3	0.6	1.0	0.7499999999999999	0.6521739130434783
