class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	canonical	1.0	0.5699999928474426	0.18518518518518517	0.625	0.2857142857142857	10	44	6	177
Seismic_Amplification	canonical	1.0	0.5799999833106995	0.18518518518518517	0.625	0.2857142857142857	10	44	6	177
Seismic_Amplification	canonical	1.0	0.5899999737739563	0.18518518518518517	0.625	0.2857142857142857	10	44	6	177
Seismic_Amplification	canonical	1.0	0.6000000238418579	0.1836734693877551	0.5625	0.27692307692307694	9	40	7	181
Seismic_Amplification	canonical	1.0	0.6100000143051147	0.1836734693877551	0.5625	0.27692307692307694	9	40	7	181
Seismic_Amplification	canonical	1.0	0.6200000047683716	0.19148936170212766	0.5625	0.2857142857142857	9	38	7	183
Seismic_Amplification	canonical	1.0	0.6299999952316284	0.17391304347826086	0.5	0.25806451612903225	8	38	8	183
Seismic_Amplification	canonical	1.0	0.6399999856948853	0.19047619047619047	0.5	0.27586206896551724	8	34	8	187
Seismic_Amplification	canonical	1.0	0.6499999761581421	0.1951219512195122	0.5	0.28070175438596495	8	33	8	188
Seismic_Amplification	canonical	1.0	0.6600000262260437	0.2	0.4375	0.27450980392156865	7	28	9	193
Seismic_Amplification	canonical	1.0	0.6700000166893005	0.1875	0.375	0.25	6	26	10	195
Seismic_Amplification	canonical	1.0	0.6800000071525574	0.1935483870967742	0.375	0.25531914893617014	6	25	10	196
Seismic_Amplification	canonical	1.0	0.6899999976158142	0.2222222222222222	0.375	0.27906976744186046	6	21	10	200
Seismic_Amplification	canonical	1.0	0.699999988079071	0.19230769230769232	0.3125	0.2380952380952381	5	21	11	200
Seismic_Amplification	canonical	1.0	0.7099999785423279	0.2222222222222222	0.25	0.23529411764705882	4	14	12	207
Seismic_Amplification	canonical	1.0	0.7200000286102295	0.17647058823529413	0.1875	0.1818181818181818	3	14	13	207
Seismic_Amplification	canonical	1.0	0.7300000190734863	0.21428571428571427	0.1875	0.19999999999999998	3	11	13	210
Seismic_Amplification	canonical	1.0	0.7400000095367432	0.21428571428571427	0.1875	0.19999999999999998	3	11	13	210
Seismic_Amplification	canonical	1.0	0.75	0.3	0.1875	0.23076923076923075	3	7	13	214
Seismic_Amplification	canonical	1.0	0.7599999904632568	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.7699999809265137	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.7799999713897705	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.7900000214576721	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.800000011920929	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.8100000023841858	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.8199999928474426	0.5	0.1875	0.2727272727272727	3	3	13	218
Seismic_Amplification	canonical	1.0	0.8299999833106995	0.4	0.125	0.19047619047619047	2	3	14	218
Seismic_Amplification	canonical	1.0	0.8399999737739563	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8500000238418579	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8600000143051147	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8700000047683716	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8799999952316284	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8899999856948853	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.8999999761581421	1.0	0.125	0.2222222222222222	2	0	14	221
Seismic_Amplification	canonical	1.0	0.9100000262260437	1.0	0.125	0.2222222222222222	2	0	14	221
