class_name	type_tau	precision	recall	f1	tp	fp	fn	tn
ecDNA	0.6399999856948853	0.84	0.84	0.8399999999999999	21	4	4	208
ecDNA	0.6499999761581421	0.84	0.84	0.8399999999999999	21	4	4	208
ecDNA	0.6600000262260437	0.84	0.84	0.8399999999999999	21	4	4	208
ecDNA	0.6700000166893005	0.84	0.84	0.8399999999999999	21	4	4	208
ecDNA	0.6800000071525574	0.8260869565217391	0.76	0.7916666666666667	19	4	6	208
ecDNA	0.6899999976158142	0.8260869565217391	0.76	0.7916666666666667	19	4	6	208
ecDNA	0.699999988079071	0.8260869565217391	0.76	0.7916666666666667	19	4	6	208
ecDNA	0.7099999785423279	0.8260869565217391	0.76	0.7916666666666667	19	4	6	208
ecDNA	0.7200000286102295	0.8181818181818182	0.72	0.7659574468085107	18	4	7	208
ecDNA	0.7300000190734863	0.8181818181818182	0.72	0.7659574468085107	18	4	7	208
ecDNA	0.7400000095367432	0.8095238095238095	0.68	0.7391304347826089	17	4	8	208
ecDNA	0.75	0.8095238095238095	0.68	0.7391304347826089	17	4	8	208
ecDNA	0.7599999904632568	0.85	0.68	0.7555555555555556	17	3	8	209
ecDNA	0.7699999809265137	0.85	0.68	0.7555555555555556	17	3	8	209
ecDNA	0.7799999713897705	0.85	0.68	0.7555555555555556	17	3	8	209
ecDNA	0.7900000214576721	0.85	0.68	0.7555555555555556	17	3	8	209
ecDNA	0.800000011920929	0.85	0.68	0.7555555555555556	17	3	8	209
ecDNA	0.8100000023841858	0.7692307692307693	0.4	0.5263157894736842	10	3	15	209
ecDNA	0.8199999928474426	0.7692307692307693	0.4	0.5263157894736842	10	3	15	209
ecDNA	0.8299999833106995	0.7272727272727273	0.32	0.4444444444444444	8	3	17	209
ecDNA	0.8399999737739563	0.7272727272727273	0.32	0.4444444444444444	8	3	17	209
ecDNA	0.8500000238418579	0.7	0.28	0.4	7	3	18	209
ecDNA	0.8600000143051147	0.7	0.28	0.4	7	3	18	209
ecDNA	0.8700000047683716	0.7	0.28	0.4	7	3	18	209
ecDNA	0.8799999952316284	0.7	0.28	0.4	7	3	18	209
ecDNA	0.8899999856948853	0.7	0.28	0.4	7	3	18	209
ecDNA	0.8999999761581421	0.7	0.28	0.4	7	3	18	209
ecDNA	0.9100000262260437	0.7	0.28	0.4	7	3	18	209
ecDNA	0.9200000166893005	0.7	0.28	0.4	7	3	18	209
ecDNA	0.9300000071525574	1.0	0.28	0.43750000000000006	7	0	18	212
ecDNA	0.9399999976158142	1.0	0.28	0.43750000000000006	7	0	18	212
ecDNA	0.949999988079071	1.0	0.28	0.43750000000000006	7	0	18	212
Seismic_Amplification	0.05000000074505806	0.5401069518716578	1.0	0.701388888888889	101	86	0	50
Seismic_Amplification	0.05999999865889549	0.554945054945055	1.0	0.7137809187279153	101	81	0	55
Seismic_Amplification	0.07000000029802322	0.608433734939759	1.0	0.7565543071161048	101	65	0	71
Seismic_Amplification	0.07999999821186066	0.6601307189542484	1.0	0.7952755905511811	101	52	0	84
Seismic_Amplification	0.09000000357627869	0.6733333333333333	1.0	0.8047808764940239	101	49	0	87
Seismic_Amplification	0.10000000149011612	0.678082191780822	0.9801980198019802	0.8016194331983806	99	47	2	89
Seismic_Amplification	0.10999999940395355	0.7021276595744681	0.9801980198019802	0.8181818181818182	99	42	2	94
Seismic_Amplification	0.11999999731779099	0.7388059701492538	0.9801980198019802	0.8425531914893617	99	35	2	101
Seismic_Amplification	0.12999999523162842	0.7557251908396947	0.9801980198019802	0.853448275862069	99	32	2	104
Seismic_Amplification	0.14000000059604645	0.7857142857142857	0.9801980198019802	0.8722466960352424	99	27	2	109
Seismic_Amplification	0.15000000596046448	0.7967479674796748	0.9702970297029703	0.8749999999999999	98	25	3	111
Seismic_Amplification	0.1599999964237213	0.8099173553719008	0.9702970297029703	0.8828828828828829	98	23	3	113
Seismic_Amplification	0.17000000178813934	0.8166666666666667	0.9702970297029703	0.8868778280542986	98	22	3	114
Seismic_Amplification	0.18000000715255737	0.8151260504201681	0.9603960396039604	0.8818181818181818	97	22	4	114
Seismic_Amplification	0.1899999976158142	0.8421052631578947	0.9504950495049505	0.8930232558139534	96	18	5	118
Seismic_Amplification	0.20000000298023224	0.8407079646017699	0.9405940594059405	0.8878504672897195	95	18	6	118
Seismic_Amplification	0.20999999344348907	0.8558558558558559	0.9405940594059405	0.8962264150943395	95	16	6	120
Seismic_Amplification	0.2199999988079071	0.8598130841121495	0.9108910891089109	0.8846153846153846	92	15	9	121
Seismic_Amplification	0.23000000417232513	0.8679245283018868	0.9108910891089109	0.8888888888888888	92	14	9	122
Seismic_Amplification	0.23999999463558197	0.8640776699029126	0.8811881188118812	0.8725490196078431	89	14	12	122
