class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
Seismic_Amplification	canonical	1.0	0.07999999821186066	0.10526315789473684	1.0	0.1904761904761905	16	136	0	85
Seismic_Amplification	canonical	1.0	0.09000000357627869	0.11347517730496454	1.0	0.20382165605095542	16	125	0	96
Seismic_Amplification	canonical	1.0	0.10000000149011612	0.11764705882352941	1.0	0.21052631578947367	16	120	0	101
Seismic_Amplification	canonical	1.0	0.10999999940395355	0.125	1.0	0.2222222222222222	16	112	0	109
Seismic_Amplification	canonical	1.0	0.11999999731779099	0.12903225806451613	1.0	0.2285714285714286	16	108	0	113
Seismic_Amplification	canonical	1.0	0.12999999523162842	0.13008130081300814	1.0	0.2302158273381295	16	107	0	114
Seismic_Amplification	canonical	1.0	0.14000000059604645	0.13114754098360656	1.0	0.23188405797101452	16	106	0	115
Seismic_Amplification	canonical	1.0	0.15000000596046448	0.13445378151260504	1.0	0.23703703703703705	16	103	0	118
Seismic_Amplification	canonical	1.0	0.1599999964237213	0.14035087719298245	1.0	0.24615384615384614	16	98	0	123
Seismic_Amplification	canonical	1.0	0.17000000178813934	0.14035087719298245	1.0	0.24615384615384614	16	98	0	123
Seismic_Amplification	canonical	1.0	0.18000000715255737	0.14285714285714285	1.0	0.25	16	96	0	125
Seismic_Amplification	canonical	1.0	0.1899999976158142	0.14414414414414414	1.0	0.25196850393700787	16	95	0	126
Seismic_Amplification	canonical	1.0	0.20000000298023224	0.14678899082568808	1.0	0.256	16	93	0	128
Seismic_Amplification	canonical	1.0	0.20999999344348907	0.14814814814814814	1.0	0.25806451612903225	16	92	0	129
Seismic_Amplification	canonical	1.0	0.2199999988079071	0.1523809523809524	1.0	0.26446280991735543	16	89	0	132
Seismic_Amplification	canonical	1.0	0.23000000417232513	0.1523809523809524	1.0	0.26446280991735543	16	89	0	132
Seismic_Amplification	canonical	1.0	0.23999999463558197	0.15384615384615385	1.0	0.2666666666666667	16	88	0	133
Seismic_Amplification	canonical	1.0	0.25	0.15384615384615385	1.0	0.2666666666666667	16	88	0	133
Seismic_Amplification	canonical	1.0	0.25999999046325684	0.1553398058252427	1.0	0.2689075630252101	16	87	0	134
Seismic_Amplification	canonical	1.0	0.27000001072883606	0.1553398058252427	1.0	0.2689075630252101	16	87	0	134
Seismic_Amplification	canonical	1.0	0.2800000011920929	0.1553398058252427	1.0	0.2689075630252101	16	87	0	134
Seismic_Amplification	canonical	1.0	0.28999999165534973	0.16	1.0	0.2758620689655173	16	84	0	137
Seismic_Amplification	canonical	1.0	0.30000001192092896	0.16494845360824742	1.0	0.2831858407079646	16	81	0	140
Seismic_Amplification	canonical	1.0	0.3100000023841858	0.16842105263157894	1.0	0.2882882882882883	16	79	0	142
Seismic_Amplification	canonical	1.0	0.3199999928474426	0.1702127659574468	1.0	0.2909090909090909	16	78	0	143
Seismic_Amplification	canonical	1.0	0.33000001311302185	0.17391304347826086	1.0	0.29629629629629634	16	76	0	145
Seismic_Amplification	canonical	1.0	0.3400000035762787	0.17391304347826086	1.0	0.29629629629629634	16	76	0	145
Seismic_Amplification	canonical	1.0	0.3499999940395355	0.17391304347826086	1.0	0.29629629629629634	16	76	0	145
Seismic_Amplification	canonical	1.0	0.36000001430511475	0.17391304347826086	1.0	0.29629629629629634	16	76	0	145
Seismic_Amplification	canonical	1.0	0.3700000047683716	0.17391304347826086	1.0	0.29629629629629634	16	76	0	145
Seismic_Amplification	canonical	1.0	0.3799999952316284	0.17777777777777778	1.0	0.3018867924528302	16	74	0	147
Seismic_Amplification	canonical	1.0	0.38999998569488525	0.1797752808988764	1.0	0.30476190476190473	16	73	0	148
Seismic_Amplification	canonical	1.0	0.4000000059604645	0.1724137931034483	0.9375	0.2912621359223301	15	72	1	149
Seismic_Amplification	canonical	1.0	0.4099999964237213	0.1744186046511628	0.9375	0.29411764705882354	15	71	1	150
Seismic_Amplification	canonical	1.0	0.41999998688697815	0.1744186046511628	0.9375	0.29411764705882354	15	71	1	150
Seismic_Amplification	canonical	1.0	0.4300000071525574	0.17647058823529413	0.9375	0.29702970297029707	15	70	1	151
Seismic_Amplification	canonical	1.0	0.4399999976158142	0.17647058823529413	0.9375	0.29702970297029707	15	70	1	151
Seismic_Amplification	canonical	1.0	0.44999998807907104	0.17857142857142858	0.9375	0.30000000000000004	15	69	1	152
Seismic_Amplification	canonical	1.0	0.46000000834465027	0.17857142857142858	0.9375	0.30000000000000004	15	69	1	152
Seismic_Amplification	canonical	1.0	0.4699999988079071	0.18072289156626506	0.9375	0.30303030303030304	15	68	1	153
Seismic_Amplification	canonical	1.0	0.47999998927116394	0.1875	0.9375	0.3125	15	65	1	156
Seismic_Amplification	canonical	1.0	0.49000000953674316	0.19736842105263158	0.9375	0.32608695652173914	15	61	1	160
Seismic_Amplification	canonical	1.0	0.5	0.20833333333333334	0.9375	0.34090909090909094	15	57	1	164
Seismic_Amplification	canonical	1.0	0.5099999904632568	0.21428571428571427	0.9375	0.3488372093023256	15	55	1	166
Seismic_Amplification	canonical	1.0	0.5199999809265137	0.21428571428571427	0.9375	0.3488372093023256	15	55	1	166
Seismic_Amplification	canonical	1.0	0.5299999713897705	0.22727272727272727	0.9375	0.36585365853658536	15	51	1	170
Seismic_Amplification	canonical	1.0	0.5400000214576721	0.22727272727272727	0.9375	0.36585365853658536	15	51	1	170
Seismic_Amplification	canonical	1.0	0.550000011920929	0.234375	0.9375	0.375	15	49	1	172
Seismic_Amplification	canonical	1.0	0.5600000023841858	0.2222222222222222	0.875	0.3544303797468354	14	49	2	172
Seismic_Amplification	canonical	1.0	0.5699999928474426	0.2222222222222222	0.875	0.3544303797468354	14	49	2	172
Seismic_Amplification	canonical	1.0	0.5799999833106995	0.22950819672131148	0.875	0.36363636363636365	14	47	2	174
Seismic_Amplification	canonical	1.0	0.5899999737739563	0.22413793103448276	0.8125	0.35135135135135137	13	45	3	176
Seismic_Amplification	canonical	1.0	0.6000000238418579	0.23636363636363636	0.8125	0.36619718309859156	13	42	3	179
Seismic_Amplification	canonical	1.0	0.6100000143051147	0.24074074074074073	0.8125	0.3714285714285714	13	41	3	180
Seismic_Amplification	canonical	1.0	0.6200000047683716	0.24528301886792453	0.8125	0.37681159420289856	13	40	3	181
Seismic_Amplification	canonical	1.0	0.6299999952316284	0.25	0.8125	0.38235294117647056	13	39	3	182
Seismic_Amplification	canonical	1.0	0.6399999856948853	0.23529411764705882	0.75	0.3582089552238805	12	39	4	182
Seismic_Amplification	canonical	1.0	0.6499999761581421	0.20833333333333334	0.625	0.3125	10	38	6	183
Seismic_Amplification	canonical	1.0	0.6600000262260437	0.2222222222222222	0.625	0.3278688524590164	10	35	6	186
Seismic_Amplification	canonical	1.0	0.6700000166893005	0.24390243902439024	0.625	0.3508771929824561	10	31	6	190
Seismic_Amplification	canonical	1.0	0.6800000071525574	0.2727272727272727	0.5625	0.36734693877551017	9	24	7	197
Seismic_Amplification	canonical	1.0	0.6899999976158142	0.23333333333333334	0.4375	0.3043478260869565	7	23	9	198
Seismic_Amplification	canonical	1.0	0.699999988079071	0.2413793103448276	0.4375	0.3111111111111111	7	22	9	199
Seismic_Amplification	canonical	1.0	0.7099999785423279	0.23809523809523808	0.3125	0.27027027027027023	5	16	11	205
Seismic_Amplification	canonical	1.0	0.7200000286102295	0.23809523809523808	0.3125	0.27027027027027023	5	16	11	205
Seismic_Amplification	canonical	1.0	0.7300000190734863	0.4166666666666667	0.3125	0.35714285714285715	5	7	11	214
Seismic_Amplification	canonical	1.0	0.7400000095367432	0.5555555555555556	0.3125	0.39999999999999997	5	4	11	217
Seismic_Amplification	canonical	1.0	0.75	0.8333333333333334	0.3125	0.45454545454545453	5	1	11	220
Seismic_Amplification	canonical	1.0	0.7599999904632568	0.8	0.25	0.38095238095238093	4	1	12	220
Seismic_Amplification	canonical	1.0	0.7699999809265137	1.0	0.25	0.4	4	0	12	221
Seismic_Amplification	canonical	1.0	0.7799999713897705	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.7900000214576721	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.800000011920929	1.0	0.1875	0.3157894736842105	3	0	13	221
Seismic_Amplification	canonical	1.0	0.8100000023841858	1.0	0.1875	0.3157894736842105	3	0	13	221
