epoch	train_loss	train_positive	train_negative	train_bag	train_quality	validation_loss	validation_positive	validation_negative	validation_bag	validation_quality
1	2.0917603969573975	0.7682878971099854	0.7733196020126343	0.6786149740219116	0.11769086867570877	1.8006298542022705	0.6429364085197449	0.6869585514068604	0.5820481777191162	0.0977107509970665
2	1.8554785251617432	0.6238155364990234	0.7961987853050232	0.5391377806663513	0.08888781070709229	1.706695556640625	0.5797918438911438	0.7128356695175171	0.512245237827301	0.08538301289081573
3	1.7517374753952026	0.5473200082778931	0.8385493159294128	0.45290544629096985	0.07482600212097168	1.6565998792648315	0.5433118939399719	0.7301620841026306	0.4743308126926422	0.07822203636169434
4	1.7121294736862183	0.5102646350860596	0.86939936876297	0.41162344813346863	0.06785115599632263	1.625185251235962	0.5193391442298889	0.7421882152557373	0.4505777359008789	0.07349897921085358
5	1.6930241584777832	0.48926180601119995	0.8912795782089233	0.3866674304008484	0.06423504650592804	1.604142189025879	0.5027398467063904	0.750758707523346	0.434775173664093	0.07017769664525986
6	1.670608639717102	0.46520304679870605	0.8992615342140198	0.38035058975219727	0.05966058745980263	1.5875917673110962	0.4905589818954468	0.7558639049530029	0.42328399419784546	0.06773100793361664
7	1.6213457584381104	0.44414275884628296	0.9008477330207825	0.3418453335762024	0.057060807943344116	1.5743296146392822	0.4818035364151001	0.7576360702514648	0.41574057936668396	0.06595619767904282
8	1.603543758392334	0.43280985951423645	0.905312180519104	0.3284975290298462	0.05442444980144501	1.561226725578308	0.4755331873893738	0.7567330598831177	0.4084208011627197	0.06469964981079102
9	1.567995309829712	0.4083493947982788	0.8962565064430237	0.32779982686042786	0.05011280998587608	1.5490649938583374	0.47083771228790283	0.753816545009613	0.4027854800224304	0.06377625465393066
10	1.5287293195724487	0.39898139238357544	0.885374903678894	0.30347588658332825	0.04790320247411728	1.5367931127548218	0.4666968286037445	0.7495526671409607	0.39796683192253113	0.06305280327796936
11	1.5147358179092407	0.3902185261249542	0.8769343495368958	0.3082349896430969	0.04687607288360596	1.525207281112671	0.4631779193878174	0.7445049285888672	0.3941957950592041	0.06250716745853424
12	1.4918098449707031	0.3814927041530609	0.8741044998168945	0.293380469083786	0.046220794320106506	1.5131196975708008	0.45977967977523804	0.7386301755905151	0.3906448483467102	0.06207501143217087
13	1.4741806983947754	0.3772731125354767	0.866205632686615	0.2865426242351532	0.0451284758746624	1.5006660223007202	0.4565733075141907	0.7321220636367798	0.3871254622936249	0.061790041625499725
14	1.4568836688995361	0.36842644214630127	0.8608871102333069	0.2833843529224396	0.042948074638843536	1.487367868423462	0.4532194137573242	0.7248489856719971	0.38366934657096863	0.06156398728489876
15	1.45635986328125	0.36694586277008057	0.8589494824409485	0.28719404339790344	0.0430540069937706	1.4738011360168457	0.4505186676979065	0.7167683243751526	0.379978209733963	0.06151571124792099
